"id","favors","slavery","deserve","harder","rr_all","rr","notes","valid_items"
303377863,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303378211,0.75,1,1,0.75,0.875,0.875,"umassa-a 2016 module; 5-point",4
303378251,0.5,0.5,0.25,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303381059,0.75,0.75,0.5,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303381422,0.75,0.75,0.5,0,0.5,0.5,"umassa-a 2016 module; 5-point",4
303382955,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303384482,1,1,0.75,1,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303387542,0.75,0.5,0.25,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303390470,0.75,0.25,0.75,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303393147,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303393228,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303393371,0,0,0.25,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303396489,1,1,0,1,0.75,0.75,"umassa-a 2016 module; 5-point",4
303398926,0.75,0.25,0.25,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303399177,0.5,0.25,0,0.5,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303401846,0.75,0.25,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303401932,0.75,0.75,1,0.75,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303407066,0,0.5,0.5,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303412147,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303412288,0.5,0.75,0.75,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303420298,1,0.75,1,1,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303423117,0.75,0.75,0.25,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303426333,0.75,0.5,0.5,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303426439,0.5,0.5,0.5,0.25,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303429860,1,1,0.5,1,0.875,0.875,"umassa-a 2016 module; 5-point",4
303433095,1,1,0.5,0.75,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303433548,0,0.25,0,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303436893,1,0,0.5,1,0.625,0.625,"umassa-a 2016 module; 5-point",4
303440216,1,0,0,1,0.5,0.5,"umassa-a 2016 module; 5-point",4
303440441,0.5,0.75,0.25,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303443662,0.75,0,0.25,0.75,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303444163,0.75,0.25,0.25,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303445203,0.25,0.25,0.25,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303447293,0.75,0.25,0.5,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303450263,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303450518,1,1,0.25,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303450695,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303453508,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303453537,0.25,0.25,0.25,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303453733,0.5,0.5,0.5,NA,NA,0.5,"umassa-a 2016 module; 5-point",3
303453786,0.25,0,0,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303453843,1,0.5,0.25,0.25,0.5,0.5,"umassa-a 2016 module; 5-point",4
303455899,0.75,0.75,0.25,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303473998,1,0.75,1,1,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303456712,0.5,0.5,0.5,0,0.375,0.375,"umassa-a 2016 module; 5-point",4
303456867,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303457349,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303458099,0,0.25,0.25,0.5,0.25,0.25,"umassa-a 2016 module; 5-point",4
303460047,0.75,0.5,0.5,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303460195,0.75,1,0.75,0.75,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303460249,0,0,0,0.25,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303460275,0.5,0.25,0,0.25,0.25,0.25,"umassa-a 2016 module; 5-point",4
303460345,1,0.75,NA,1,NA,0.916666666666667,"umassa-a 2016 module; 5-point",3
303460550,0.75,0.75,0.75,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303463200,1,0.75,0.75,0.75,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303463233,0.75,0.25,0.5,0.25,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303463474,0.75,0.25,0.75,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303463649,NA,0.25,NA,0.25,NA,0.25,"umassa-a 2016 module; 5-point",2
303463652,0.25,0,0.25,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303463717,0,0.25,0,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303463766,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303464739,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303467211,1,1,0.25,1,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303467660,0.5,0.5,1,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303470104,0.25,0.25,0.5,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303470672,1,0,1,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303472734,0.25,0.25,0.75,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
303473375,1,1,1,0.5,0.875,0.875,"umassa-a 2016 module; 5-point",4
303473457,0.5,1,0.75,1,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303473630,0,0.25,NA,0,NA,0.0833333333333333,"umassa-a 2016 module; 5-point",3
303473713,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303473970,1,0.25,0.25,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303473984,0.5,0.5,0.25,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
303474033,0.75,0.25,0.25,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303474042,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303474086,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303474288,0.5,0.5,0.5,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303477111,0.75,0.75,0.5,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303477122,0.75,1,0.75,0.75,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303477493,1,0.75,1,0.5,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303477600,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303477674,NA,0,0.25,0.75,NA,0.333333333333333,"umassa-a 2016 module; 5-point",3
303477781,0.5,1,1,0.25,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303477937,0.75,0.25,0.25,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303478965,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303480546,0.75,0.75,0.75,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303481141,0.75,1,0.5,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303483510,0.25,0.5,0.75,0.25,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303484115,0.5,0.25,0.5,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303484344,0.5,0.25,0.25,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303485648,0.75,0.75,0.5,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303490223,NA,0.25,0.25,0,NA,0.166666666666667,"umassa-a 2016 module; 5-point",3
303490619,0,0.25,0,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303490744,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303490859,0.75,0.75,0.75,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303491005,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303491063,0,0,1,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303491118,1,0.5,0.75,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303491423,1,0,0.25,1,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303493752,0.5,0.75,0.5,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303493992,1,0.25,1,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303494260,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303494641,NA,0,0.25,NA,NA,0.125,"umassa-a 2016 module; 5-point",2
303497290,0.5,0.25,0.25,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303500563,0.75,0.75,0.75,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303500852,0.75,1,1,0.25,0.75,0.75,"umassa-a 2016 module; 5-point",4
303500930,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303501215,0,0,1,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303501702,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303503788,0.75,0.5,0.75,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303504004,1,1,1,0,0.75,0.75,"umassa-a 2016 module; 5-point",4
303504218,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303504309,0.5,1,0.5,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303508233,0.75,0,0.25,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303508355,0.25,0,0,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303508484,1,0.75,1,1,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303508597,1,0.75,0.75,0.75,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303508660,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303508680,0.75,0,0,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303509344,0.75,1,0.75,0.75,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303510230,0.75,1,1,0.5,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303512794,1,0,0,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303513446,0,0,0.5,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303517135,0.25,0,0.25,0.25,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303517211,0,0,1,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303520601,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303520832,0.75,0.75,0.75,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303521078,0.5,1,0.75,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303521165,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303524726,1,0,0,1,0.5,0.5,"umassa-a 2016 module; 5-point",4
303524984,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303525402,0.75,0.5,0.25,0.25,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303528102,0.5,1,0.25,0.25,0.5,0.5,"umassa-a 2016 module; 5-point",4
303528114,0.5,0.25,0.25,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303528364,0.25,0.25,0.5,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303528760,0.75,0.75,0.25,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303531829,0.25,0.25,0.25,0.25,0.25,0.25,"umassa-a 2016 module; 5-point",4
303531896,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303532019,0.5,1,0.5,0,0.5,0.5,"umassa-a 2016 module; 5-point",4
303532035,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303532121,0.75,0.25,0.25,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303534211,0.5,0.5,0.75,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303534999,0.25,0.25,0.25,0.25,0.25,0.25,"umassa-a 2016 module; 5-point",4
303535035,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303535050,0.5,0.75,0.5,1,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303535213,0.75,0.25,0.25,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303538655,0.75,0.25,0.5,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303538875,1,1,1,0.5,0.875,0.875,"umassa-a 2016 module; 5-point",4
303539570,0.75,0.25,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303540687,1,0.5,0.75,1,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303959815,0.75,0.25,0.5,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303541160,0.75,0.25,0.25,0,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303541574,0.75,0.25,0.25,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303542211,0.75,0.75,0.75,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303545176,0.5,0.5,0.25,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303547823,0.75,0.25,0.5,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303548011,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303548086,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303550744,1,0.75,0.5,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303551329,1,1,0.5,1,0.875,0.875,"umassa-a 2016 module; 5-point",4
303553388,0.25,0.25,0.25,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303553432,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303556198,0.75,0.25,0.5,0,0.375,0.375,"umassa-a 2016 module; 5-point",4
303561702,0.25,0.25,0,0.5,0.25,0.25,"umassa-a 2016 module; 5-point",4
303566841,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303567021,0.75,0,0,0.75,0.375,0.375,"umassa-a 2016 module; 5-point",4
303574520,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303577196,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303579978,1,0.5,0.5,1,0.75,0.75,"umassa-a 2016 module; 5-point",4
303581295,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303585740,1,0.25,0.25,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303588888,1,1,0.25,1,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303589012,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303595604,1,1,0.75,1,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303597425,0.75,0.5,0.25,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303598733,0.75,1,1,0.75,0.875,0.875,"umassa-a 2016 module; 5-point",4
303598809,0.75,0.5,0.25,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303598927,0.75,0.75,0.5,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303599061,0.5,0.75,0.5,0.25,0.5,0.5,"umassa-a 2016 module; 5-point",4
303603038,1,0.25,1,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303606510,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303607213,0.5,0,0.25,1,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303609188,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303609294,0.25,0.25,0.25,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303609345,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303609484,1,0.75,0.75,0.25,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303609968,1,0.75,0.75,1,0.875,0.875,"umassa-a 2016 module; 5-point",4
303613335,0.75,0,0.5,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303613509,0.75,0.75,0.75,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303615062,0.75,1,0.75,0.25,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303616211,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303616323,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303616597,0.75,0.75,0.75,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303616697,0.75,0.5,0.75,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303616707,1,1,0.5,0.75,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303616709,0.5,0.5,0.5,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303617003,0.75,0.25,0.25,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303620131,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303622638,0.75,0.5,0.5,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303622696,0.75,0.5,0,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303622769,0.75,0.25,0.25,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
304116906,0.75,0.25,0.75,0.25,0.5,0.5,"umassa-a 2016 module; 5-point",4
303622969,1,0.25,0,1,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303623225,0.25,0,0,0.5,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303623303,0.75,0.75,0.5,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303625660,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303626072,0,0.75,0.75,0,0.375,0.375,"umassa-a 2016 module; 5-point",4
303626183,0.5,0.25,0,0.75,0.375,0.375,"umassa-a 2016 module; 5-point",4
303626308,0,0.25,0.25,0.25,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303626372,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303626404,1,1,0.5,1,0.875,0.875,"umassa-a 2016 module; 5-point",4
303626518,0.75,0.25,0.25,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303626645,1,1,0.5,0.5,0.75,0.75,"umassa-a 2016 module; 5-point",4
303626751,0,1,0.75,0,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303626927,1,0.75,0.75,1,0.875,0.875,"umassa-a 2016 module; 5-point",4
303626973,0.75,0.5,0.75,0,0.5,0.5,"umassa-a 2016 module; 5-point",4
303627041,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303629724,0.5,0.25,0.25,0.75,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303629781,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303629853,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303629966,1,0.75,0.5,0.25,0.625,0.625,"umassa-a 2016 module; 5-point",4
303629973,0.5,0.5,0.25,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303630014,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303630095,0.75,0.75,0.75,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303630236,0.5,0.5,0.5,NA,NA,0.5,"umassa-a 2016 module; 5-point",3
303630349,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303630364,0.25,0,0,0.25,0.125,0.125,"umassa-a 2016 module; 5-point",4
303630488,0.75,0.5,0.25,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303630734,0,0.25,0.25,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303631075,0.75,0.25,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303633292,0.75,0.75,0.75,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303895983,0.75,1,1,0.25,0.75,0.75,"umassa-a 2016 module; 5-point",4
303633678,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303633739,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303633796,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303633880,0.75,0.75,NA,0.5,NA,0.666666666666667,"umassa-a 2016 module; 5-point",3
303634032,0.75,0.25,0.75,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303635155,0,0.25,0,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303639280,0.75,1,1,0.75,0.875,0.875,"umassa-a 2016 module; 5-point",4
303639290,1,0.25,0.5,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303641192,1,0.25,0,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303641944,0,0.25,0,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303641949,0.75,0.25,0.5,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303641996,NA,0.75,0.75,0.75,NA,0.75,"umassa-a 2016 module; 5-point",3
303642001,0.75,1,0.25,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303642048,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303642309,0.75,NA,1,0.5,NA,0.75,"umassa-a 2016 module; 5-point",3
303642375,0.75,1,1,0,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303643254,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303646013,0.75,0,0.5,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303646376,0.5,0.25,0.5,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
303646857,1,0.5,0.5,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303649026,0.75,0.75,0.75,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303649520,1,0.25,0.5,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303649624,1,0.75,0.75,0.75,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303649679,0.5,0.25,0,0.25,0.25,0.25,"umassa-a 2016 module; 5-point",4
303650059,1,1,0.5,1,0.875,0.875,"umassa-a 2016 module; 5-point",4
303653408,0.5,0,0,0.75,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303653827,0.75,0.75,0.5,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303653969,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303654225,0,0.25,0.25,0.25,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303654360,1,1,0.75,0.75,0.875,0.875,"umassa-a 2016 module; 5-point",4
303657572,1,0,0,1,0.5,0.5,"umassa-a 2016 module; 5-point",4
303657879,1,0.25,0,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303661650,0.75,0.25,0.75,0.25,0.5,0.5,"umassa-a 2016 module; 5-point",4
303664465,0.25,0.75,0.25,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
303664619,0,0.25,0.25,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303664713,0.75,0.25,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303664996,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303665036,0.75,0.75,0.75,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303665122,1,0.25,0.25,1,0.625,0.625,"umassa-a 2016 module; 5-point",4
303665178,0.75,0.25,0.75,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303665180,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303665218,0.25,1,0.5,0.25,0.5,0.5,"umassa-a 2016 module; 5-point",4
303666919,0.75,0.75,1,0.5,0.75,0.75,"umassa-a 2016 module; 5-point",4
303668748,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303669008,0.75,0.5,0.75,NA,NA,0.666666666666667,"umassa-a 2016 module; 5-point",3
303669049,0,0,0.5,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303669467,0.25,0.5,NA,0.25,NA,0.333333333333333,"umassa-a 2016 module; 5-point",3
303672743,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303673174,0,0,0,0.5,0.125,0.125,"umassa-a 2016 module; 5-point",4
303676646,1,0.5,0.25,0.25,0.5,0.5,"umassa-a 2016 module; 5-point",4
303679870,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303679930,0.75,0.75,0.5,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303687677,0.75,0.75,0.75,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303690024,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303693511,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303693908,0.75,0.5,1,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303693981,0.75,1,0.75,0.5,0.75,0.75,"umassa-a 2016 module; 5-point",4
303694226,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303694273,0.5,0.25,NA,0.75,NA,0.5,"umassa-a 2016 module; 5-point",3
303697304,1,0.5,0.25,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303697316,0.75,0.5,0.25,0.25,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303697800,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303700416,0.5,0.25,0.5,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
303700587,0.75,0.25,0.25,1,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303700599,0.75,0.75,0.5,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303700795,1,0.25,0.25,1,0.625,0.625,"umassa-a 2016 module; 5-point",4
303703695,0,1,0.25,0,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303706350,0.75,NA,NA,NA,NA,0.75,"umassa-a 2016 module; 5-point",1
303709569,0.5,0,NA,0.5,NA,0.333333333333333,"umassa-a 2016 module; 5-point",3
303712487,0.75,0.75,0.75,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303717977,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303718074,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303731974,0,1,0,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303746601,0.5,0,0,1,0.375,0.375,"umassa-a 2016 module; 5-point",4
303750435,0.75,0.5,0.5,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303753742,0.75,1,1,0.75,0.875,0.875,"umassa-a 2016 module; 5-point",4
303757329,1,0.5,0.5,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303757648,0.5,1,1,0.75,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303757658,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303757662,0.5,0.25,0.5,NA,NA,0.416666666666667,"umassa-a 2016 module; 5-point",3
303757749,0.75,0.75,0.5,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303763265,0.75,1,0.25,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303765061,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
